Unnamed: 0,club,position,id,gender,trained_10_week,trained_im,has_trainer,cadence,age,bmi,n_marathons_run,bib_colour,VO2_max,heart_rate,shoe_size,time_seconds
5610,No,2913,5591,0,4.627809830672826,4.627809830672826,0,172,61.0,24.44,13,4,77.83,69.42,7,4867
4263,No,2914,4247,0,4.274391059230339,4.670397334115,0,165,44.0,26.72,16,4,68.65,70.26,8,4868
2232,No,2915,2222,1,4.766128922930188,4.766128922930188,0,156,25.0,21.91,16,4,63.87,70.4,4,4868
6760,No,2916,6738,0,3.75581887635214,4.866069857030614,0,172,30.0,22.89,7,4,70.15,68.9,9,4868
3276,The Bolts,2917,3264,0,3.768352483538449,3.768352483538449,0,165,18.0,27.21,15,4,60.85,73.78,10,4868
10846,Flash boys,2918,10813,1,4.051255830383428,4.051255830383428,0,168,30.0,25.37,10,4,67.14,73.03,4,4869
4808,No,2919,4790,0,4.887145873983537,4.887145873983537,0,162,37.0,22.54,7,4,60.5,70.66,12,4869
780,Flash boys,2920,778,1,2.90197846209564,4.852257470037337,1,182,23.0,23.82,5,4,57.4,72.77,4,4869
2212,No,2921,2202,0,2.900128747054792,3.378431595386777,0,160,29.0,21.95,16,4,60.6,71.21,11,4871
750,No,2922,748,0,3.404203550062726,3.97992838464098,0,167,51.0,25.81,13,4,69.37,75.96,11,4871
11685,No,2923,11648,1,3.811255468660897,3.811255468660897,0,173,49.0,20.17,11,4,57.3,69.04,7,4871
7547,No,2924,7525,0,5.994303852547123,5.994303852547123,0,166,28.0,24.23,2,4,67.63,81.272823,8,4871
12896,No,2925,12855,0,2.439015420757031,3.894367358587537,0,168,39.0,22.495630402171585,14,4,68.92,70.65,13,4872
11686,No,2926,11649,0,4.563189483052296,4.563189483052296,0,169,18.0,21.78,17,4,62.12,68.85,13,4872
11688,No,2927,11651,0,4.167310988592309,4.167310988592309,0,164,18.0,22.41,11,4,52.37,81.272823,13,4872
7555,No,2928,7533,0,3.939105619230214,4.309186923040642,0,160,41.0,23.72,11,4,61.29,74.74,8,4872
12911,No,2929,12870,1,3.272165045865075,3.440332427807431,0,171,19.0,25.75,16,1,55.5,71.04,5,4872
10091,No,2930,10061,1,3.527370916244652,3.537120533299523,0,160,51.0,24.7,5,4,61.08,70.8,3,4872
5611,No,2931,5592,0,4.263632618033617,4.263632618033617,0,167,50.0,23.61,17,4,44.612217,81.272823,9,4872
10106,Run every day,2932,10076,0,4.417040916535515,4.417040916535515,1,174,47.0,24.53,11,4,58.15,75.05,9,4873
10847,No,2933,10814,0,4.257930148315983,4.466556926771626,0,176,23.0,25.18,5,4,65.81,74.46,9,4873
781,No,2934,779,0,4.083209591335016,4.38136030435741,0,170,40.0,21.48,18,4,72.44,70.37,11,4873
12902,No,2935,12861,1,4.363592300552813,5.121522200131906,0,163,37.0,23.59,9,4,73.18,72.07,7,4873
8326,No,2936,8302,0,5.190921504199238,5.190921504199238,0,165,34.0,24.21,3,4,44.612217,67.18,8,4874
7558,Mo running,2937,7536,1,3.660182922834033,3.908553753293738,1,168,25.0,23.34,13,4,64.95,72.47,6,4874
756,No,2938,754,0,3.852629452574982,3.852629452574982,0,152,31.0,20.68,10,4,44.612217,67.96,11,4874
13726,No,2939,13684,0,4.120581452226674,4.120581452226674,0,165,31.0,23.72,25,4,60.84,77.08,13,4875
5633,No,2940,5614,1,5.247879434193086,5.247879434193086,0,163,20.0,25.87,12,4,74.25,70.09,4,4875
13691,No,2941,13649,0,3.754757612917393,4.052496707414359,0,165,22.0,27.62,6,4,55.38,72.32,10,4875
7162,No,2942,7140,1,4.984894660652778,4.984894660652778,0,162,18.0,24.41,23,4,73.91,71.58,6,4876
3918,Run every day,2943,3905,1,0.0,4.41105215827148,0,171,55.0,22.06,11,4,56.21,73.32,5,4876
13701,No,2944,13659,1,3.899919999922393,4.186001724888373,0,165,40.0,24.88,15,4,70.25,67.65,4,4876
11675,Gump's training,2945,11638,1,5.163282617465406,5.163282617465406,1,157,54.0,24.75,21,4,72.39,72.45,6,4876
10096,No,2946,10066,0,5.116791566477005,5.116791566477005,0,174,44.0,22.12,22,4,63.2,72.66,10,4876
75,No,2947,75,1,4.429389560147124,4.429389560147124,0,171,47.0,22.87,16,4,65.44,72.92,7,4877
8361,No,2948,8337,1,3.897200603889737,4.508136601258718,0,176,26.0,19.81,19,4,57.3,72.0,4,4877
746,No,2949,744,0,3.871269949972852,3.871269949972852,0,164,18.0,22.495630402171585,12,4,59.72,70.29,12,4877
773,No,2950,771,0,3.193575677127594,3.223279361016806,0,170,38.0,20.86,15,4,63.48,66.84,8,4878
4277,No,2951,4261,0,2.850137546040593,4.518057380822843,0,165,37.0,24.95,8,4,59.85,72.19,8,4878
12901,No,2952,12860,1,3.200613909709794,4.420689007099861,0,172,42.0,23.0,7,4,73.72,72.63,4,4878
13689,No,2953,13647,0,2.479641354922896,3.609302342813817,0,165,27.0,22.495630402171585,13,4,55.71,71.32,13,4878
5618,No,2954,5599,0,4.062223890272679,4.062223890272679,0,161,41.0,23.44,2,4,61.05,81.272823,9,4878
4269,The Bolts,2955,4253,0,4.106230436591173,4.289128497422426,0,165,63.0,22.82,16,4,72.64,71.08,11,4879
11733,No,2956,11696,0,4.08739832702739,4.548215166611941,0,168,59.0,24.47,13,4,58.67,72.56,7,4879
10077,No,2957,10047,0,3.75617198106599,3.75617198106599,0,169,23.0,25.55,0,4,62.39,70.66,13,4879
3911,No,2958,3898,0,4.178810415744437,4.312135063646232,0,169,44.0,23.5,7,4,58.0,67.69,9,4879
7156,No,2959,7134,0,4.016101303418791,4.016101303418791,0,174,46.0,23.03,6,4,67.47,68.54,12,4879
8341,No,2960,8317,1,3.968458480912056,3.968458480912056,0,162,26.0,23.98,8,4,68.26,70.81,7,4879
775,No,2961,773,0,3.820248134305438,3.820248134305438,0,170,41.0,23.59,12,4,53.51,71.3,9,4879
12888,No,2962,12847,0,3.424699327560183,4.304808975611059,0,161,27.0,23.71,3,4,44.612217,68.61,13,4879
10116,No,2963,10086,0,4.113421103361369,4.113421103361369,0,156,31.0,22.13,10,4,56.66,74.35,7,4879
7551,Mo running,2964,7529,1,5.226195386371482,5.226195386371482,1,183,26.0,23.24,7,4,57.45,72.37,6,4879
8351,No,2965,8327,0,3.689448296792428,3.85183015004311,0,170,20.0,25.1,12,4,57.07,73.62,8,4879
3292,No,2966,3280,0,3.407534890731749,4.095840987556277,0,169,38.0,26.79,14,4,71.4,73.89,7,4880
13317,Best foot forward,2967,13275,0,4.562564479536797,4.562564479536797,0,168,38.0,22.495630402171585,11,4,67.07,69.9,12,4880
11699,Mo running,2968,11662,0,3.266263079525287,4.683985456165409,1,178,26.0,24.08,16,4,73.57,74.59,11,4880
11698,No,2969,11661,0,4.330765011224813,4.330765011224813,0,163,45.0,23.39,20,4,68.04,68.4,13,4880
774,Flash boys,2970,772,1,4.210805815436168,4.505386387507619,1,170,28.0,23.32,4,4,57.71,72.04,4,4881
10101,No,2971,10071,1,3.74219482282769,4.030228246329737,0,160,18.0,25.59,12,4,57.69,71.75,6,4881
11702,Run every day,2972,11665,1,5.05479143539606,5.05479143539606,1,175,36.0,22.495630402171585,19,4,56.6,72.23,6,4882
4275,No,2973,4259,0,4.860140063045899,4.860140063045899,0,173,18.0,24.26,12,4,62.93,72.04,7,4882
8348,Road Runners,2974,8324,1,3.474828730687558,3.474828730687558,0,170,35.0,24.07,14,4,63.51,71.98,7,4882
6767,No,2975,6745,1,4.855546095239902,4.855546095239902,0,174,34.0,25.23,12,3,58.83,71.71,6,4883
3914,No,2976,3901,1,5.01737518666306,5.01737518666306,0,160,27.0,25.49,12,4,68.3,68.56,3,4883
6763,No,2977,6741,0,3.966676429652683,3.966676429652683,0,173,38.0,21.53,20,4,70.76,70.51,13,4883
721,Best foot forward,2978,719,0,5.056381495825081,5.056381495825081,0,166,44.0,23.51,4,4,64.24,67.9,9,4883
5603,No,2979,5584,1,6.086193102681772,6.086193102681772,0,166,37.0,25.72,18,3,59.85,71.02,5,4883
13684,No,2980,13642,1,3.038697179894274,3.567052347003883,0,163,29.0,22.57,20,4,64.04,70.84,5,4883
12903,Forest's running club,2981,12862,0,3.231557858211527,4.561642974485311,1,175,65.0,24.9,26,4,60.56,69.6,7,4883
10095,No,2982,10065,0,4.384229753732182,4.384229753732182,0,174,22.0,21.85,13,3,44.89,71.59,8,4884
12898,Road Runners,2983,12857,0,3.185168815981955,4.241503904543619,1,165,42.0,22.05,26,4,72.48,70.65,10,4884
3302,The Bolts,2984,3290,1,4.450775741789373,4.450775741789373,0,162,53.0,23.44,17,4,62.71,76.22,4,4884
11696,No,2985,11659,0,4.08945064948478,4.08945064948478,0,165,21.0,21.74,22,4,62.05,69.55,13,4885
3297,No,2986,3285,0,3.263004395503307,3.469271167076486,0,179,41.0,19.24,16,4,63.96,71.88,13,4885
2218,Mo running,2987,2208,0,2.624660446064762,3.814139584240224,0,171,41.0,23.22,13,4,66.89,68.48,11,4885
795,No,2988,793,0,4.055805045768284,4.055805045768284,0,167,30.0,24.75,4,4,67.42,69.26,9,4886
4791,No,2989,4773,1,3.893253424147733,3.979710951192802,0,174,47.0,24.32,9,4,57.81,68.86,3,4886
8360,Best foot forward,2990,8336,1,2.94960454837766,4.037963218239079,1,176,44.0,24.22,11,4,68.69,70.81,5,4887
13710,No,2991,13668,0,3.735953140825165,4.052456679580395,0,171,49.0,24.17,11,4,69.46,74.83,13,4887
11704,Runway RAF running club,2992,11667,1,4.89394394673292,4.89394394673292,1,172,52.0,22.5,23,3,72.65,69.53,5,4887
10089,No,2993,10059,0,4.339630919134509,4.339630919134509,0,172,18.0,23.59,14,4,66.5,69.82,13,4887
7562,No,2994,7540,0,3.684918669205746,3.684918669205746,0,175,20.0,24.62,24,4,60.82,72.97,11,4887
8372,No,2995,8348,0,3.237814156758311,3.512889262682098,0,168,31.0,24.41,7,4,58.39,73.71,13,4887
13378,No,2996,13336,1,4.756693383310332,4.756693383310332,0,168,32.0,26.04,8,4,60.39,68.82,7,4887
769,No,2997,767,0,3.775549911719637,3.775549911719637,0,166,34.0,23.89,3,4,70.28,68.31,11,4887
3296,No,2998,3284,0,3.349071154082872,3.973902486404914,0,164,20.0,22.1,0,4,64.1,68.02,9,4887
5642,No,2999,5623,0,3.780923432455206,3.780923432455206,0,177,48.0,22.99,1,4,70.59,71.23,11,4888
5623,No,3000,5604,0,4.367638437893004,4.367638437893004,0,169,40.0,22.495630402171585,10,4,59.96,72.38,11,4888
5619,No,3001,5600,0,4.511990261327195,4.511990261327195,0,173,39.0,23.42,8,4,62.32,68.57,9,4888
11695,No,3002,11658,1,4.629046633838835,4.629046633838835,0,177,22.0,25.23,4,4,63.3,75.59,4,4888
5659,No,3003,5640,0,1.995791230351903,4.64071126958469,0,164,45.0,26.3,9,4,56.24,75.98,10,4889
9729,No,3004,9702,0,4.90390347478739,4.90390347478739,0,168,58.0,22.8,9,4,66.69,68.0,11,4889
838,No,3005,836,0,3.952027788785694,3.952027788785694,0,169,38.0,21.41,2,4,52.26,70.15,9,4889
9727,No,3006,9700,0,3.673837819547654,4.347291225824709,0,168,39.0,25.81,11,4,75.76,70.27,7,4889
8337,No,3007,8313,1,3.263567754105581,3.633090633691168,0,170,30.0,24.0,15,4,65.3,66.31,5,4890
785,No,3008,783,0,3.266286135126204,4.041933535155202,0,169,18.0,22.495630402171585,9,4,69.29,70.52,10,4890
3307,No,3009,3295,0,4.061311634714108,4.061311634714108,0,174,26.0,25.97,22,4,53.6,66.42,11,4890
8381,Gump's training,3010,8357,0,3.765800109076276,3.849569496042928,0,166,56.0,23.88,19,4,63.52,71.6,7,4890
806,No,3011,804,0,3.705342897688463,4.132845288880109,0,157,31.0,24.68,10,4,77.07,67.98,11,4891
3919,No,3012,3906,0,3.539722572314106,3.539722572314106,0,174,18.0,26.35,18,4,72.1,72.02,8,4891
10100,No,3013,10070,0,2.377069240674465,4.056343560251481,0,162,56.0,26.96,19,4,55.75,70.06,12,4891
11708,Forest's running club,3014,11671,1,1.920861172880264,4.102739564823019,1,168,39.0,27.39,13,4,76.9,73.76,6,4891
3303,The Bolts,3015,3291,0,3.315981268754222,3.315981268754222,1,172,22.0,22.49,10,4,57.93,81.272823,7,4892
4802,No,3016,4784,1,4.351282346801758,4.351282346801758,0,176,20.0,21.63,17,4,66.07,68.05,6,4892
5625,No,3017,5606,0,0.0,4.310751027742727,0,169,25.0,22.64,10,4,70.39,72.66,8,4892
11706,Mo running,3018,11669,1,4.330610553612338,4.330610553612338,0,164,35.0,21.78,9,4,58.14,71.42,4,4892
2204,The Bolts,3019,2194,0,2.879618577235023,3.869047276499566,0,170,46.0,23.58,5,4,76.66,67.7,7,4892
13713,No,3020,13671,0,5.151739320819514,5.151739320819514,0,159,47.0,25.7,8,4,61.16,68.45,9,4893
13705,No,3021,13663,1,4.339252479909096,4.339252479909096,0,160,18.0,22.87,20,4,60.88,68.65,3,4893
4267,No,3022,4251,0,3.215423197147028,3.949579769179501,0,161,48.0,22.64,21,4,71.64,74.31,8,4893
5637,No,3023,5618,0,3.809213590470523,3.809213590470523,0,164,18.0,26.01,14,4,54.73,81.272823,13,4893
4801,No,3024,4783,0,2.475187412537424,3.535371885689965,0,170,32.0,26.21,5,4,54.82,67.02,9,4893
11711,The Bolts,3025,11674,0,4.500551016203422,4.500551016203422,1,172,18.0,23.27,8,4,65.26,68.89,10,4893
12913,The Bolts,3026,12872,0,3.337882809058649,3.965179652857166,0,164,32.0,21.64,8,4,62.86,72.41,11,4894
8374,No,3027,8350,0,4.183057576207139,4.205752534608039,0,166,24.0,24.83,14,4,62.92,72.22,8,4895
8336,Run every day,3028,8312,1,3.969024792954669,4.513076417931668,0,172,45.0,23.18,21,4,62.0,67.83,5,4895
11718,No,3029,11681,0,3.047227183930518,4.291276843548878,0,166,29.0,23.97,16,4,53.01,73.35,8,4895
3293,Road Runners,3030,3281,0,4.036667501772487,4.036667501772487,0,169,62.0,24.97,3,4,69.39,71.71,9,4895
2228,The Bolts,3031,2218,0,4.512059712265684,4.512059712265684,1,177,42.0,23.57,14,4,64.14,66.78,13,4896
5646,No,3032,5627,0,2.849543087184759,3.614968136067047,0,168,61.0,24.41,14,4,67.14,69.34,13,4896
13692,No,3033,13650,0,4.927532293279756,4.927532293279756,0,162,31.0,24.1,14,4,65.48,74.17,7,4896
12919,No,3034,12878,0,5.141726016634821,5.141726016634821,0,176,43.0,22.91,20,4,57.07,74.43,9,4896
8355,No,3035,8331,0,4.160376477195663,4.55570023715058,0,172,27.0,22.07,13,4,61.32,72.15,11,4896
5651,No,3036,5632,1,4.655432566479575,4.655432566479575,0,165,53.0,25.89,18,4,57.53,72.64,5,4896
6768,No,3037,6746,0,3.385215032022659,4.047908836250802,0,160,45.0,24.65,16,4,50.74,70.6,12,4897
2234,No,3038,2224,0,2.769464134074403,3.783866755209043,0,172,38.0,24.16,6,4,70.3,70.75,13,4897
10842,No,3039,10809,0,4.029439593674224,4.029439593674224,0,167,35.0,24.51,6,4,63.42,72.83,8,4897
2207,No,3040,2197,0,2.987594367300045,3.572972122519693,0,161,20.0,23.18,5,4,71.35,69.07,7,4898
13690,No,3041,13648,0,4.30404298369079,4.30404298369079,0,165,25.0,24.67,5,4,52.08,71.27,12,4898
3912,No,3042,3899,0,4.447516462881474,4.447516462881474,0,174,39.0,22.42,12,4,59.22,68.91,9,4898
797,No,3043,795,0,3.035168985280704,3.762587292464243,0,171,47.0,23.63,18,4,58.76,70.73,9,4898
11717,No,3044,11680,1,3.168085675539772,3.762476547157063,0,165,34.0,26.51,9,4,55.56,72.57,5,4898
4796,No,3045,4778,1,5.616651086677551,5.616651086677551,0,176,45.0,22.77,12,4,63.16,69.94,7,4898
3315,No,3046,3303,0,3.919910269320216,3.919910269320216,0,168,36.0,22.4,7,1,62.31,72.07,9,4899
6770,Runway RAF running club,3047,6748,0,3.648988581157231,3.648988581157231,0,165,25.0,24.59,4,4,58.54,72.17,12,4900
11748,No,3048,11711,0,4.050963736610385,4.050963736610385,0,167,64.0,21.93,13,4,44.612217,71.85,9,4900
7164,No,3049,7142,0,2.816002405242119,3.308369427731888,0,165,49.0,23.6,5,4,61.32,71.38,8,4901
8358,No,3050,8334,0,4.434380412969617,4.434380412969617,0,165,18.0,24.81,14,4,80.17,71.9,9,4901
2216,Flash boys,3051,2206,1,2.829443582618575,3.606413473177674,0,167,18.0,26.75,7,4,58.18,76.31,3,4901
13749,Mo running,3052,13707,1,3.218740631575438,3.218740631575438,1,171,26.0,24.16,9,4,65.58,67.93,3,4901
3917,The Bolts,3053,3904,0,4.369340033943041,4.369340033943041,1,178,45.0,22.7,7,4,61.08,67.87,13,4902
9732,Forest's running club,3054,9705,0,3.349613183947471,3.634530631476327,0,166,53.0,22.52,15,4,67.55,73.62,11,4902
3291,No,3055,3279,0,4.418891452062253,4.418891452062253,0,168,29.0,25.75,9,4,61.96,76.21,13,4902
11722,No,3056,11685,0,4.807129228985373,4.807129228985373,0,177,18.0,25.14,12,4,69.0,73.81,10,4903
13715,No,3057,13673,0,4.572385283198083,4.572385283198083,0,157,31.0,22.35,12,4,59.17,71.27,13,4903
10113,No,3058,10083,1,4.262365728049638,4.262365728049638,0,159,50.0,22.22,13,1,44.612217,71.92,5,4903
5657,No,3059,5638,0,3.516064866965259,3.539459301583903,0,173,18.0,24.31,12,4,61.01,69.93,12,4903
9465,No,3060,9438,0,5.636075380436026,5.636075380436026,0,169,32.0,25.14,2,4,61.19,72.08,13,4903
6771,No,3061,6749,0,4.271242220046516,4.271242220046516,0,176,43.0,23.59,14,4,69.35,73.72,11,4903
9460,No,3062,9433,0,3.04870918026972,4.418488644293534,0,168,31.0,22.495630402171585,14,4,74.55,72.47,7,4903
3313,Gump's training,3063,3301,0,4.082849680015435,4.082849680015435,0,166,51.0,24.09,19,4,65.66,69.62,11,4904
5628,No,3064,5609,0,4.508318938829865,4.508318938829865,0,175,35.0,22.52,21,4,44.612217,81.272823,13,4904
10844,No,3065,10811,0,2.726152851344757,4.89743385810463,0,161,28.0,22.59,19,4,74.18,70.03,10,4904
11726,No,3066,11689,0,5.115647479819042,5.115647479819042,0,172,38.0,23.79,14,4,77.22,69.3,7,4904
13719,No,3067,13677,0,0.0,4.751133972959851,0,174,30.0,23.0,9,4,62.61,71.13,13,4904
5639,No,3068,5620,1,4.072938386991625,4.072938386991625,0,169,24.0,24.4,8,4,65.05,71.74,4,4904
6772,No,3069,6750,0,4.660201003119531,4.660201003119531,0,165,46.0,25.19,11,4,63.96,70.28,10,4904
2240,Run every day,3070,2230,0,4.381704808582701,4.381704808582701,0,170,18.0,26.4,0,4,65.69,71.08,12,4904
798,No,3071,796,0,2.845273267592272,3.458397567504083,0,156,54.0,26.43,9,4,68.23,71.26,8,4905
13693,No,3072,13651,1,4.171346230466145,4.440976264730788,0,168,38.0,25.32,17,4,76.75,65.35,6,4905
791,No,3073,789,0,4.74811737244114,0.0,0,161,57.0,19.93,8,4,68.99,67.6,11,4905
6766,No,3074,6744,1,3.960618344780669,3.960618344780669,0,171,36.0,23.68,5,4,68.27,81.272823,5,4905
772,No,3075,770,0,3.483007312087336,4.374702114169721,0,166,45.0,23.74,7,3,63.82,81.272823,10,4905
3299,No,3076,3287,1,4.934252533122241,4.934252533122241,0,172,34.0,22.82,10,4,65.64,72.54,7,4905
5640,No,3077,5621,0,3.487328610419712,3.921468906829372,0,176,36.0,24.72,9,4,55.79,72.02,13,4905
5632,The Bolts,3078,5613,0,3.493032964957469,3.756252417920071,1,168,26.0,23.72,13,4,44.612217,67.56,12,4906
3909,Run every day,3079,3896,1,3.831442959014918,4.10057636161586,0,171,53.0,23.36,11,4,61.74,71.41,4,4906
8369,No,3080,8345,1,2.983454874983541,3.570393695772882,0,170,18.0,25.54,8,4,61.84,74.74,7,4906
12915,No,3081,12874,0,3.96841264520722,4.062467481978073,0,167,33.0,25.49,7,4,57.4,71.07,9,4906
6618,No,3082,6596,1,2.586828903573601,4.197009703202768,0,163,50.0,22.63,8,4,70.4,68.67,6,4907
12906,Runway RAF running club,3083,12865,0,3.483768269443529,3.990969053677113,0,162,32.0,24.62,3,4,67.69,68.99,11,4907
10114,Mo running,3084,10084,1,4.711394125881821,0.0,0,173,63.0,23.98,14,4,67.48,72.31,3,4907
11712,No,3085,11675,0,2.82594157143284,4.488798447287238,0,174,40.0,26.75,20,4,67.89,81.272823,11,4907
13704,No,3086,13662,1,4.44064263831805,4.44064263831805,0,161,42.0,26.0,9,4,50.38,67.96,3,4907
10088,Gump's training,3087,10058,0,3.024179158451456,4.232068079119773,1,172,36.0,24.88,19,4,55.44,69.08,12,4907
13720,No,3088,13678,0,5.333477156299555,5.333477156299555,0,170,29.0,21.96,8,4,63.65,70.88,13,4907
8367,No,3089,8343,1,3.981602134878591,3.981602134878591,0,169,21.0,24.67,9,4,52.49,71.24,5,4908
3916,No,3090,3903,1,4.126290091949901,4.396563272156055,0,168,47.0,24.41,15,4,67.08,65.76,5,4908
5635,No,3091,5616,0,3.707870989741454,3.961078752178752,0,164,42.0,21.52,12,4,73.22,74.22,12,4908
5608,No,3092,5589,0,4.899441540584225,4.899441540584225,0,174,43.0,24.98,4,4,71.11,71.34,12,4908
789,No,3093,787,0,5.602024470000554,5.602024470000554,0,160,45.0,25.0,17,4,61.19,67.02,11,4908
12917,No,3094,12876,0,4.167371388047035,4.370576573125902,0,166,34.0,23.72,12,4,59.99,63.66,13,4908
796,No,3095,794,0,3.906480646816648,4.279194867757898,0,165,18.0,26.81,22,4,60.55,69.68,12,4908
7573,Forest's running club,3096,7551,0,3.288095205369769,3.948882193779814,1,168,31.0,24.8,11,4,73.65,73.07,13,4909
7571,No,3097,7549,0,4.912368944469495,4.912368944469495,0,173,44.0,20.95,9,4,44.612217,69.77,11,4909
10119,No,3098,10089,0,4.444137371958834,4.46580116603322,0,162,51.0,24.12,25,4,55.09,72.82,13,4909
4289,No,3099,4273,1,2.575348778012109,3.794413717419464,0,170,19.0,24.47,12,4,68.74,72.69,5,4909
13717,No,3100,13675,0,4.623448481645365,4.623448481645365,0,164,22.0,20.49,16,1,53.43,68.53,8,4909
786,Forest's running club,3101,784,1,3.976088951064149,4.223720898778662,1,171,67.0,22.495630402171585,13,1,62.25,71.22,3,4909
12912,No,3102,12871,0,3.43394088743779,3.86207726065944,0,166,68.0,21.74,16,4,64.61,72.18,8,4910
11703,No,3103,11666,0,4.044744530294654,4.104624950762992,0,171,26.0,25.31,13,4,65.36,69.25,12,4911
13698,Gump's training,3104,13656,0,4.236487093324149,4.236487093324149,0,171,45.0,23.34,13,4,64.33,67.65,10,4911
3288,No,3105,3276,0,4.351825278710326,4.351825278710326,0,173,32.0,21.57,1,4,60.78,68.43,8,4911
10115,No,3106,10085,1,4.253522786882078,4.253522786882078,0,165,32.0,24.1,15,4,59.56,68.66,7,4911
10104,Gump's training,3107,10074,0,4.794595336376057,4.794595336376057,1,174,28.0,24.52,16,4,59.7,75.32,8,4911
13376,Forest's running club,3108,13334,0,4.294053516623053,4.294053516623053,0,168,42.0,22.54,18,4,57.47,69.94,13,4913
4281,No,3109,4265,0,3.701407560467516,4.642466226405525,0,168,43.0,23.86,8,4,57.77,70.79,10,4913
8344,Flash boys,3110,8320,0,4.311762266915955,4.311762266915955,1,174,36.0,25.04,11,4,58.63,70.08,13,4913
4804,No,3111,4786,0,2.622159899944402,3.668531563437245,0,168,22.0,24.6,11,4,62.58,73.45,7,4913
2217,No,3112,2207,0,4.640153565840249,4.640153565840249,0,165,41.0,25.51,13,4,65.1,68.99,13,4914
13709,No,3113,13667,0,2.336858869465272,4.334550648574918,0,171,60.0,22.61,18,4,67.05,73.38,8,4914
4268,No,3114,4252,0,4.40413256366655,4.40413256366655,0,169,34.0,24.55,12,4,63.33,70.33,7,4915
6773,Runway RAF running club,3115,6751,0,4.895708431141813,4.895708431141813,0,166,41.0,23.15,14,4,57.41,69.54,10,4915
4806,No,3116,4788,0,5.096468903320341,5.096468903320341,0,170,32.0,23.34,13,1,67.87,69.2,9,4915
13706,No,3117,13664,0,2.881913020102044,4.737514677984019,0,164,42.0,25.61,16,4,76.7,71.28,11,4916
2209,No,3118,2199,0,3.272914322566744,3.474438905904927,0,170,39.0,25.11,16,4,63.3,70.56,13,4916
3913,Forest's running club,3119,3900,0,0.0,3.965418504115746,1,175,18.0,23.18,10,4,62.99,69.79,11,4916
2213,No,3120,2203,0,3.264302570051535,3.596885705530215,0,165,31.0,22.18,13,4,67.11,71.74,12,4916
11770,Best foot forward,3121,11733,1,3.638293701138255,4.08508634982949,1,162,58.0,22.24,16,4,67.0,70.53,5,4916
8370,Runway RAF running club,3122,8346,1,5.050046408886772,5.050046408886772,0,166,26.0,24.22,13,4,52.03,69.97,6,4917
13708,No,3123,13666,0,4.412243301786607,4.814186012512501,0,169,54.0,20.93,0,4,61.44,71.99,10,4917
8347,No,3124,8323,0,4.491801587223499,4.512763015348559,0,171,26.0,23.91,15,4,67.24,71.43,9,4918
3304,No,3125,3292,1,3.509931721300352,4.436231413764784,0,161,36.0,24.13,12,4,65.53,67.43,3,4918
